"","p","d","q","Mean Error","Root Mean Squared Error","Mean Absolute Error","Mean Percentage Error","Mean Absolute Percentage Error","Mean Absolute Scaled Error","Autocorrelation of errors at lag 1"
"142",4,0,13,-0.0910801424546215,20.5297060466972,14.0369612284957,-51.0737448538562,75.9453664104508,0.896332910366407,-0.000591398948266037
"143",4,0,14,-0.00638458138685831,20.522148257987,14.056056301389,-52.916533144168,78.9169802220486,0.897552229988473,0.00889223426364615
"144",4,0,15,0.0521194583546377,20.8975343824546,13.9134089136066,-31.7447998506915,64.0095288124784,0.888443453083996,0.00321816704881631
"145",4,1,0,0.00285613456911258,22.657662390946,14.8042391367134,-10.9507155225193,46.463637620808,0.945327591575362,-0.0042657049865109
"146",4,1,1,-0.194600129743294,21.5765826930328,14.6376551489558,-55.9963399409926,73.4583539517644,0.934690338388104,-0.00302696349611836
"147",4,1,2,0.00468589363768987,22.5311262239653,14.7764053874741,-10.8620006644287,47.9356405685608,0.943550262062516,0.000104209811340547
"148",4,1,3,0.00486040008467547,22.5322156749329,14.7833668977091,-11.1916172676349,48.0876056392235,0.943994790662967,-0.000534637598270839
"149",4,1,4,0.00450406886819437,22.5300381428331,14.7724897238164,-10.6312761474194,47.9154602702953,0.943300226592222,-0.000107009327861825
"150",4,1,5,0.0560540049187398,20.1617570409938,13.7660637843477,-32.1569229130437,70.0427015275597,0.879034700976822,-0.00453463223734288
"151",4,1,6,-0.257758168064816,21.451014399917,14.5928564394995,-55.6411185568292,73.5300284958378,0.93182970801562,-0.00157698231954824
"152",4,1,7,-0.258598339225672,21.4366561963709,14.6056615764207,-55.8716165592947,74.1755201653852,0.932647382543418,-0.00137673668370162
"153",4,1,8,-0.324314364468522,21.0789609777769,14.6423919517658,-56.6098830879539,82.1052992417882,0.934992807859909,0.0330202975294911
"154",4,1,9,-0.255654304603641,20.6220914511172,14.0457794476974,-53.10965932291,76.167818592125,0.896895999481822,-0.00123316060028942
"155",4,1,10,-0.25578742177719,20.6252933493773,14.0469358907723,-53.240796351709,76.2995035972406,0.896969844381025,0.000160743734304438
"156",4,1,11,-0.256019286030135,20.6271098974076,14.0404759389012,-53.200986376979,76.2370671807885,0.8965573428882,0.000129658056970891
"157",4,1,12,-0.258703463216441,20.59253936547,14.0330456822065,-52.5242927158532,76.6253460505201,0.896082882390698,-0.000618195915356114
"158",4,1,13,-0.258480187887794,20.5714509709893,14.0416120979741,-52.8260943426404,76.9335731182793,0.896629892548481,0.000609253757972694
"159",4,1,14,-0.254533696496067,20.570756809304,14.0375210813357,-52.3831947459931,76.6199794390805,0.896368659879229,-0.000984191222103726
"160",4,1,15,-0.264551697654784,20.5227057437285,14.0924473239682,-55.3461952906654,80.4295351972086,0.899875985867589,0.0089481169863714
"161",5,0,0,-0.00422493339646555,21.5700855300743,14.5920446213908,-54.7125885419103,72.3130003595755,0.931777869211184,-0.000758270579702229
"162",5,0,1,-0.00328534816372681,21.5752581806008,14.5948996720003,-54.6380293181558,72.2820797287708,0.931960179027415,-0.00178151803675668
"163",5,0,2,0.00764539419630082,21.4645127135051,14.5670752039567,-53.5161217540888,72.1283977513272,0.930183442167142,0.00135334360520714
"164",5,0,3,0.00866841960153795,21.4599890779,14.5620004735763,-53.3535516473532,71.9876833970735,0.929859394264096,0.000362278117447043
"165",5,0,4,-0.0697640447668546,21.3070327700168,14.5129291753797,-52.8497684903133,72.5248116998005,0.926725936900212,-0.0103978775892393
"166",5,0,5,0.00896857156550916,21.4162139008539,14.5751578019724,-53.0010807944254,72.9840125537979,0.930699558047555,-0.00165768055288187
"167",5,0,6,0.0284790449236347,21.387605513046,14.5516681833992,-53.200046147286,72.7869125603596,0.929199623849802,0.00102322870137029
"168",5,0,7,0.000711637754695953,21.3730381622735,14.5339158386736,-53.1655018667399,72.3602632019657,0.928066044398044,-0.00195129979069946
"169",5,0,8,0.201424663305294,20.9704330960265,14.4470251782932,-49.8873352540143,78.1681488975919,0.922517624249647,0.0523402546149236
"170",5,0,9,0.00522164086180328,20.6070204137062,14.0063723230681,-50.5747165748597,74.4003496927892,0.894379649815169,4.02327639744518e-05
"171",5,0,10,0.00180950852874801,20.5903450255969,14.0155101576726,-50.4804212969012,74.4085610187458,0.894963148034776,-0.000600157972648588
"172",5,0,11,0.00428783948168719,20.5791906011496,14.023711071345,-50.5145379765412,74.5591569452567,0.895486818984637,0.000334362532703229
"173",5,0,12,0.061206328195205,20.5826674994495,13.9909028349252,-49.8089640940171,74.0922729828337,0.893391842617925,-9.04211819161683e-06
"174",5,0,13,0.0159315414105478,20.7646062625998,13.8280940349032,-42.9138780530567,66.7433181786058,0.882995654783427,-0.00995232649157945
"175",5,0,14,0.0405102494581473,20.5662182100705,13.9776828808127,-49.4845643024306,74.241647359936,0.892547679857073,-0.000139217209268284
"176",5,0,15,-0.00256921166372688,20.5437523986284,14.0474165902645,-52.1060372179084,77.7778254364115,0.897000539541315,0.00764147308258479
"177",5,1,0,0.00514321233293801,22.6215074553978,14.7760291818333,-13.6343623601012,46.884731127326,0.943526239377591,-0.00020682658375336
"178",5,1,1,0.00528924165936407,22.6214065144192,14.7767226073082,-13.747427086215,46.9062578849214,0.943570518197195,4.08411536731295e-07
"179",5,1,2,-0.00324207908469218,21.9981676554871,14.9836414869583,0.373554510679273,64.6905580220345,0.956783363811533,-0.00270645902022065
"180",5,1,3,0.004638174526854,22.5302556982943,14.7732829982231,-10.7505925855589,47.9456071162675,0.943350881284933,8.92420192363483e-05
"181",5,1,4,-0.269429431166965,21.4521285180567,14.6458908493817,-56.1008183252478,75.0616361513349,0.935216230652927,0.000256521709280849
"182",5,1,5,-0.00126326158755391,22.0751909434884,15.1216465380618,-2.3198638404749,65.4248802689023,0.965595703397523,-0.0327803828084075
"183",5,1,6,-0.264851515242263,21.340659413909,14.5914297784123,-54.7545872498892,73.9811345471641,0.931738608292284,-0.000146178141674064
"184",5,1,7,-0.259883553639177,21.4341326480197,14.6127340969397,-55.758975673841,74.1664485985074,0.93309899972731,-0.000524342917065843
"185",5,1,8,-0.114386192031537,21.6193081191197,14.599947112451,-52.518578500309,70.8812790137892,0.932282484326649,0.00170522791166378
"186",5,1,9,-0.256658701971397,20.5977473104051,14.035645332085,-52.7079062573431,76.0684313901324,0.896248883543198,-0.000278364515622145
"187",5,1,10,-0.266841734752137,20.4784794796735,14.0527128955275,-53.5571897269247,78.4700641501325,0.897338736151909,-0.0144098067057159
"188",5,1,11,-0.253147938236864,20.6084150596349,14.03259950526,-52.6629352723803,75.6119809749766,0.896054391674332,-0.00145005549002822
"189",5,1,12,-0.258518423041062,20.5852727801516,14.0256550867646,-52.5575530822977,76.425659344423,0.895610954470262,0.000390028639273609
"190",5,1,13,-0.261572044469824,20.5571270557146,14.0374289145497,-52.5700296697717,77.0601551101793,0.896362774551051,0.00321856980822511
"191",5,1,14,-0.259003880169361,20.5079964859834,14.0712446628293,-52.2071583129267,77.8514174458637,0.898522085785033,-0.000466136479332732
"192",5,1,15,-0.253165812426765,20.5381988664587,14.0075980509401,-51.9261352945803,76.3639074493919,0.894457918908669,-0.000554045880323032
"193",6,0,0,-0.00519852522070875,21.5517319831547,14.5919848543494,-54.5503250416895,72.3702439953485,0.931774052775041,-0.00376756391006782
"194",6,0,1,0.0301999878265326,21.4040737786773,14.556194512502,-51.9757885474936,71.9669144348355,0.92948865348178,-0.00772547787308167
"195",6,0,2,-0.0163218286583472,21.5421233926922,14.6073519358832,-54.6968658456086,72.5866000101278,0.932755320778193,-0.00140940040816776
"196",6,0,3,0.0241614432164718,21.3989024828938,14.6007048536045,-52.9287152936015,72.3454901706384,0.932330870036516,-0.000932011545420449
"197",6,0,4,0.13738688536689,21.3955076466366,14.5484325760201,-52.5855788777854,72.4296159065816,0.928993013506459,0.00174496063262305
"198",6,0,5,0.0134046099603657,21.3567705719151,14.5178055901193,-53.0503301663347,72.7148676176426,0.927037321319146,0.013582577002391
"199",6,0,6,0.00899203695093331,21.319494783332,14.5603019425485,-52.7046118020515,73.1119596527771,0.929750934232418,0.000672855451391496
"200",6,0,7,0.0175739791975857,21.2982605153801,14.5263333483279,-52.1146498831389,72.4285595412644,0.927581862990916,0.000502722422664367
"201",6,0,8,0.0284931136919315,21.3189202049801,14.491927482753,-52.0339106402795,71.4108725335097,0.925384869701389,-0.00103984184143044
"202",6,0,9,0.00335707053720793,20.5773795121058,14.0149181120256,-50.9169245292797,75.819035344604,0.894925342843953,0.000353424188507767
"203",6,0,10,0.00878897816167145,20.6484197187486,14.0018424798146,-50.2377624343106,74.629385598159,0.894090395786408,0.00122041917501226
"204",6,0,11,-0.0694805178022801,20.5887412469995,14.04625272066,-52.1527139534618,77.2189403667911,0.896926220419611,0.000254504239311107
"205",6,0,12,-0.00636332213720776,20.5500837580235,14.0409421284994,-51.303749296907,76.5803793136271,0.896587111516366,-0.00164145065830616
"206",6,0,13,0.0233004676606156,20.5164033771344,14.0549198328458,-50.5478810575492,77.9427598260566,0.897479660566909,0.00242599075816889
"207",6,0,14,0.00400257324756194,20.4864727290019,13.9909187030988,-49.6276514790595,75.9377425516639,0.893392855883258,0.00147107341601566
"208",6,0,15,0.0122413719981475,20.4628970871807,13.9293596070014,-51.9767285723148,76.4010246273059,0.88946198773692,0.0045217178919785
"209",6,1,0,0.00550619408980912,22.6212497615092,14.7777450136916,-13.9090449754226,46.9400267056197,0.943635804157191,0.000297821085555551
"210",6,1,1,-0.217439886091835,21.5517436370946,14.6357602037251,-56.2091438492139,73.7298365802708,0.934569336289005,-0.00397938103154495
"211",6,1,2,-0.00859145084129795,21.9581087990771,14.9432695684769,5.32196255720498,61.7631951149766,0.954205407044364,-0.00270093550866392
"212",6,1,3,-0.00942186180266583,21.9634628717547,14.9678293280692,6.81836947352867,62.662839625917,0.955773675306624,0.00348168266209871
"213",6,1,4,-0.187312669465307,21.4572383892152,14.5993678027466,-54.9096044640202,72.7734824383681,0.932245492391937,0.000405628884982673
"214",6,1,5,-0.268416733749584,21.4692918433686,14.6331573156612,-55.6418136826136,73.9188939803114,0.934403128361546,0.00139677211888391
"215",6,1,6,0.0471712372984366,21.0572081551953,14.2795424901447,-43.6353329433305,68.452127262932,0.911822984372793,0.0355130595618265
"216",6,1,7,0.0471292310795006,21.1266354528481,14.3713651135282,-43.6657179367157,68.5477180162327,0.917686335985374,0.000621007713143535
"217",6,1,8,0.0472307645519654,20.9784649524888,14.3396195694633,-42.4579487805369,68.8922210729705,0.915659218047262,-0.00199684467749355
"218",6,1,9,-0.265041126777221,21.2893618243462,14.5652543692982,-54.1281864779812,73.8222813917289,0.930067172413155,0.00163529048558178
"219",6,1,10,0.0544485887598869,19.9802704355448,13.4227079649701,-36.8101362679957,68.2749999096197,0.857109647835748,0.00066525495014123
"220",6,1,11,0.0533760644051755,20.5919290705475,13.8135311063622,-44.4677557001196,68.9464791236243,0.882065736127234,0.00482817312205921
"221",6,1,12,0.0567228561863559,20.5675751048392,13.8127684630657,-45.5979713797193,69.9151730336273,0.882017037390065,-0.0012340631647947
"222",6,1,13,0.0560466274127479,20.5633751230278,13.7349396314185,-44.5481422910222,69.113753020855,0.877047262091466,0.00548975517302689
"223",6,1,14,0.0532757655293746,20.4530943918595,13.7428231967494,-41.4086060307775,68.5940648139374,0.877550668700784,0.00076726725605354
"224",6,1,15,0.0534296986076782,20.3984073780071,13.6974699999292,-40.3976131127186,67.6700743692615,0.874654631429001,0.000166283560884112
"225",7,0,0,-0.00969615168721393,21.4492577498381,14.5003543575302,-52.9175614558572,71.5214584812042,0.925922969441877,-0.0155000024901764
"226",7,0,1,-0.00664800488033745,21.2697521755929,14.4903887565926,-50.3094040479296,72.3194108865156,0.925286614040837,-0.0107382272986566
"227",7,0,2,0.0165805258688971,20.3605144978834,14.2289837244506,-41.9867301787377,78.0962797530847,0.908594544480328,-0.00312229607743488
"228",7,0,3,0.126547276612742,20.4680939097375,14.1809064947718,-41.6567771489477,73.9867838509965,0.905524563556472,-0.0220580845688451
"229",7,0,4,-0.0479404602205395,21.4848064850238,14.5994249672898,-52.6687173074083,71.2046806411497,0.932249142645046,-0.0127615013100004
"230",7,0,5,0.00780248999596402,21.3304053301446,14.5258522698628,-52.1399172732256,71.9204657153773,0.927551143631244,-0.00064971629673843
"231",7,0,6,0.0117172628075099,21.3247036249672,14.5418652179029,-52.5470530132626,72.3748129639011,0.928573653566742,0.00851061863904345
"232",7,0,7,0.0106569412800765,21.290599089649,14.5131078695144,-51.8460684937947,71.8167916254371,0.926737347449208,7.16059550328542e-05
"233",7,0,8,0.0289397888969757,21.2968042579641,14.5092116111872,-51.694219139976,71.5261224203806,0.926488551110092,0.00410217503627268
"234",7,0,9,0.0105530615818374,20.6333972992471,14.0476191691239,-51.388602212913,75.6542748294757,0.897013475254081,0.00932647262747979
"235",7,0,10,0.00663496877360823,20.6148553513367,14.0536373013761,-51.5776520532898,75.7830728636585,0.897397764268551,0.0026530923176903
"236",7,0,11,0.0144489562342029,20.5894820225954,13.9852416904094,-50.8863338630535,75.4611981027491,0.89303034912533,-0.00159878365063882
"237",7,0,12,0.00627039427551074,20.5704321453367,14.0088939404119,-50.3808304226845,76.1062638894169,0.894540668184874,0.000986349802529431
"238",7,0,13,0.00351968323729576,20.531473340151,13.9239420918802,-48.6584399358507,74.2421857598495,0.88911605124707,-0.00780539972635721
"239",7,0,14,0.0087934473035839,20.4846863184338,13.9780278601351,-49.316561889574,75.5531866542814,0.892569708579323,0.0005486591478938
"240",7,0,15,0.0919731030937688,20.5591479887039,13.9890314102537,-48.3201134522958,74.6134854975571,0.893272342428745,0.00264933248554411
"241",7,1,0,0.0042026061670439,22.5980688832353,14.7906052481189,-11.2958627750188,47.5089214062706,0.944456996947039,0.00159531442998404
"242",7,1,1,0.00429520712127724,22.5961898739791,14.785946083404,-11.4810320616212,47.5375966820401,0.944159485071011,0.000685194296134942
"243",7,1,2,-0.00390471832231518,21.795143202429,14.7328133937215,-1.37027640908505,59.1969181457298,0.9407666867578,-0.0206755816402504
"244",7,1,3,0.0609504834831818,20.3900510801087,13.9658080166079,-39.253830760049,69.3705456376226,0.891789408075909,-0.0004034729698456
"245",7,1,4,-0.00888344242490262,21.9265113840611,14.9618303834259,7.06406468656179,63.4291437785017,0.955390611520684,0.00467456820893082
"246",7,1,5,-0.258184038597182,21.3392984660301,14.5912054060846,-55.1656619841857,74.067604672723,0.931724280953323,0.00384641681403989
"247",7,1,6,0.0481198992454503,21.0018668000607,14.3310637154263,-43.3401022844874,69.5892898232311,0.915112882310857,-0.000964364382820763
"248",7,1,7,0.0490600227719809,20.9292764876032,14.2481118811637,-42.6266038086312,68.3006307529154,0.909815976676193,-0.0184572800433241
"249",7,1,8,-0.26466875252631,21.3239581667416,14.5916641302211,-54.5440582931567,74.1510576361245,0.931753572872969,0.000669681277021536
"250",7,1,9,-0.264008157600382,21.3232073357572,14.5647235150909,-53.7059966780462,73.0950306820692,0.930033274613706,0.00137321625923447
"251",7,1,10,-0.256194952189192,20.1981907790998,14.3092161309457,-44.2633013413498,83.7485591870135,0.913717800521913,0.00554605785975499
"252",7,1,11,-0.289310881765709,20.1794558657255,14.165797921978,-49.8893858561397,83.1198066177969,0.904559802679576,0.0048358598452037
"253",7,1,12,-0.254840403321578,20.5337792758477,14.0563792722933,-52.5095119033225,76.8178239210693,0.897572853358869,-0.0014082782198372
"254",7,1,13,-0.250737718756658,20.5426492251806,14.023625793697,-52.8104457530388,75.9931008156837,0.895481373563709,-0.00169201155816056
"255",7,1,14,-0.258842713506779,20.5150761749318,14.037558609012,-52.9745224063861,76.3942551581713,0.896371056216354,-0.00156719168030967
"256",7,1,15,0.056295993842514,20.386425585022,13.7120209320604,-41.1758716485436,67.9843626084995,0.875583784052092,0.00255045280969575
"257",8,0,0,-0.00619785066609394,21.1634211919532,14.4522078389368,-49.7680773082685,73.1077092256676,0.922848564060805,-0.0162990623336729
"258",8,0,1,0.0173560497143095,21.1051512503831,14.4736095231727,-48.6271098278709,73.8493945020961,0.924215172802226,-0.00497842987932196
"259",8,0,2,0.0105418482323661,20.3503028223678,14.2660222299303,-41.867204013144,79.3068881053485,0.91095964550695,0.00131904188910163
"260",8,0,3,0.0307810329129945,20.3450648919321,14.2512768051262,-41.7490414405444,79.0982887341995,0.910018073516115,0.000875370795771884
"261",8,0,4,0.0529294545769487,20.3551238931753,14.1926109830309,-41.9050122271029,77.5600627898808,0.906271955948233,-0.00244507165198571
"262",8,0,5,0.000894433920587708,21.3291021891615,14.5260357594847,-52.4403119494526,72.0295191336589,0.927562860397009,0.00135086535877216
"263",8,0,6,0.00842985690307056,21.2330282237122,14.5607013691963,-52.105634711458,72.9886200412896,0.929776439699301,-0.00323983549953075
"264",8,0,7,0.00431797520567671,21.2530160534174,14.4471498775761,-49.5158528282419,71.2073774969652,0.9225255869468,-0.0221462472882484
"265",8,0,8,0.0131976102091757,20.2667854889908,14.193628903112,-41.9621584124532,79.8080406690316,0.906336955434516,0.0144565123693698
"266",8,0,9,0.0185868698783791,20.2213232385098,14.2285839945051,-41.6928409925115,81.1946591831521,0.908569019646315,0.000754166102748922
"267",8,0,10,-0.00463788373178815,20.4718357166243,14.1201472363239,-48.6023297747585,77.78756075315,0.901644769200002,0.00380603604397559
"268",8,0,11,0.0574980986110332,20.0764758260073,14.0786757411646,-44.8146363285782,84.9832770004548,0.898996598748554,0.00979012754767073
"269",8,0,12,-0.000701822730029778,20.1985842968675,14.2236590836875,-46.3397214339578,84.8971094406946,0.908254538500812,-0.00520087348582907
"270",8,0,13,-0.00480953075609145,20.0717723071364,13.9943238697844,-45.9472459277281,82.211633449904,0.893610293469348,-0.00665732982135366
"271",8,0,14,0.0885191139985786,20.5172088309913,14.0237062897922,-49.2387705870022,76.8246518150656,0.895486513657645,-0.000509792480153722
"272",8,0,15,-0.0350605122659531,20.3677415720802,13.8163505054516,-51.8325330683222,73.8782092122922,0.882245769408665,0.00647910947830822
"273",8,1,0,0.0052433387904118,22.5852687072519,14.7583715183562,-13.1452497733597,47.8393530731243,0.942398705815515,-0.00501228125784456
"274",8,1,1,0.0543837399825033,21.0588155917955,14.1834294864395,-45.7276061923494,69.139239690764,0.905685669683897,-0.0414397670314834
"275",8,1,2,0.0554092497261925,20.3894291629019,13.5962964151264,-39.6459421229934,66.8106368269351,0.868194172342288,-0.0115600270138023
"276",8,1,3,0.0583196991698791,20.2170171727732,13.7422457508358,-38.1853047227661,67.8645208672812,0.877513795778795,-0.00584920071323501
"277",8,1,4,-0.00835673302059883,21.9346311850668,14.9377808204294,4.73620968910065,62.0562930428877,0.95385492196204,-0.00473412948479339
"278",8,1,5,-0.190567280691888,21.4377984665412,14.5985888066152,-54.7875271419478,72.8924149737834,0.932195749441288,-0.00193209575151422
"279",8,1,6,0.0518003775771201,20.0114839955473,13.5046919422105,-34.8248714036644,66.9993285647111,0.862344750770572,-0.00165904249994
"280",8,1,7,-0.262818554216597,21.3186293315454,14.5964916790239,-54.2520939502504,73.9598459019333,0.93206183694793,-0.000857192026705112
"281",8,1,8,-0.264757119883056,21.2345664094978,14.5700156413115,-54.3003781941602,75.1077622413706,0.930371204370732,-0.00689114361952795
"282",8,1,9,-0.285672263462599,20.5710482956251,14.1956116001986,-52.7145666888632,79.1483055865833,0.906463560945569,0.017307973089971
"283",0,0,0,0,0,0,0,0,0,0
"284",0,0,0,0,0,0,0,0,0,0
"285",0,0,0,0,0,0,0,0,0,0
"286",0,0,0,0,0,0,0,0,0,0
"287",0,0,0,0,0,0,0,0,0,0
"288",0,0,0,0,0,0,0,0,0,0
